B10,서울특별시교육청,7041166,개웅중학교
B10,서울특별시교육청,7091420,개원중학교
B10,서울특별시교육청,7010058,개포고등학교
B10,서울특별시교육청,7091421,개포중학교
B10,서울특별시교육청,7130170,거원중학교
B10,서울특별시교육청,7010119,건국대학교사범대학부속고등학교
B10,서울특별시교육청,7134119,건국대학교사범대학부속중학교
B10,서울특별시교육청,7010059,경기고등학교
B10,서울특별시교육청,7010271,경기기계공업고등학교
B10,서울특별시교육청,0,경기기계공업고등학교부설미래기술교육센터
B10,서울특별시교육청,7010272,경기상업고등학교
B10,서울특별시교육청,7010060,경기여자고등학교
B10,서울특별시교육청,7010385,경기여자고등학교부설방송통신고등학교
B10,서울특별시교육청,7031110,경기초등학교
B10,서울특별시교육청,7010061,경동고등학교
B10,서울특별시교육청,7010386,경동고등학교부설방송통신고등학교
B10,서울특별시교육청,7010120,경문고등학교
B10,서울특별시교육청,7010062,경복고등학교
B10,서울특별시교육청,7010387,경복고등학교부설방송통신고등학교
B10,서울특별시교육청,7010835,경복비즈니스고등학교
B10,서울특별시교육청,7010122,경복여자고등학교
B10,서울특별시교육청,7134077,경복초등학교
B10,서울특별시교육청,7081485,경서중학교
B10,서울특별시교육청,7010124,경성고등학교
B10,서울특별시교육청,7031179,경성중학교
B10,서울특별시교육청,7134120,경수중학교
B10,서울특별시교육청,7010125,경신고등학교
B10,서울특별시교육청,7061094,경신중학교
B10,서울특별시교육청,7091422,경원중학교
B10,서울특별시교육청,7010563,경인고등학교
B10,서울특별시교육청,7041167,경인중학교
B10,서울특별시교육청,7010698,경일고등학교
B10,서울특별시교육청,7134121,경일중학교
B10,서울특별시교육청,7010126,경희고등학교
B10,서울특별시교육청,7010127,경희여자고등학교
B10,서울특별시교육청,7021122,경희여자중학교
B10,서울특별시교육청,7021123,경희중학교
B10,서울특별시교육청,7021079,경희초등학교
B10,서울특별시교육청,7011312,계성고등학교
B10,서울특별시교육청,7091368,계성초등학교
B10,서울특별시교육청,7130171,고덕중학교
B10,서울특별시교육청,7010797,고려대학교사범대학부속고등학교
B10,서울특별시교육청,7121358,고려대학교사범대학부속중학교
B10,서울특별시교육청,7011487,고명외식고등학교
B10,서울특별시교육청,7121359,고명중학교
B10,서울특별시교육청,7010063,고척고등학교
B10,서울특별시교육청,7041168,고척중학교
B10,서울특별시교육청,7051174,공릉중학교
B10,서울특별시교육청,7010064,공항고등학교
B10,서울특별시교육청,7081487,공항중학교
B10,서울특별시교육청,7010065,관악고등학교
B10,서울특별시교육청,7132125,관악중학교
B10,서울특별시교육청,7010066,광남고등학교
B10,서울특별시교육청,7134122,광남중학교
B10,서울특별시교육청,7010131,광문고등학교
B10,서울특별시교육청,7010132,광성고등학교
B10,서울특별시교육청,7031180,광성중학교
B10,서울특별시교육청,7010523,광성하늘빛학교
B10,서울특별시교육청,7010133,광신고등학교
B10,서울특별시교육청,7011488,광신방송예술고등학교
B10,서울특별시교육청,7132126,광신중학교
B10,서울특별시교육청,7010067,광양고등학교
B10,서울특별시교육청,7134123,광양중학교
B10,서울특별시교육청,7010134,광영고등학교
B10,서울특별시교육청,7010135,광영여자고등학교
B10,서울특별시교육청,7011505,광운인공지능고등학교
B10,서울특별시교육청,7051175,광운중학교
B10,서울특별시교육청,7121335,광운초등학교
B10,서울특별시교육청,7134124,광장중학교
B10,서울특별시교육청,7134125,광진중학교
B10,서울특별시교육청,7134126,광희중학교
B10,서울특별시교육청,7010575,교남학교
B10,서울특별시교육청,7010068,구로고등학교
B10,서울특별시교육청,7041169,구로중학교
B10,서울특별시교육청,7091423,구룡중학교
B10,서울특별시교육청,7031181,구산중학교
B10,서울특별시교육청,7011111,구암고등학교
B10,서울특별시교육청,7132127,구암중학교
B10,서울특별시교육청,7134127,구의중학교
B10,서울특별시교육청,7010069,구일고등학교
B10,서울특별시교육청,7041170,구일중학교
B10,서울특별시교육청,7010827,구현고등학교
B10,서울특별시교육청,7132128,국사봉중학교
B10,서울특별시교육청,7021080,금성초등학교
B10,서울특별시교육청,7010071,금옥여자고등학교
B10,서울특별시교육청,7081488,금옥중학교
B10,서울특별시교육청,7010072,금천고등학교
B10,서울특별시교육청,7011317,금천문화예술정보학교
B10,서울특별시교육청,7011319,금호고등학교
B10,서울특별시교육청,7061095,금호여자중학교
B10,서울특별시교육청,7121357,길음중학교
B10,서울특별시교육청,7011096,꿈타래학교
B10,서울특별시교육청,7041171,난곡중학교
B10,서울특별시교육청,7132129,난우중학교
B10,서울특별시교육청,7010136,남강고등학교
B10,서울특별시교육청,7132130,남강중학교
B10,서울특별시교육청,7121360,남대문중학교
B10,서울특별시교육청,7061151,남산국제유치원
B10,서울특별시교육청,7132131,남서울중학교
B10,서울특별시교육청,7132132,남성중학교
B10,서울특별시교육청,7091486,내곡중학교
B10,서울특별시교육청,7051176,노곡중학교
B10,서울특별시교육청,7010564,노원고등학교
B10,서울특별시교육청,7051177,노원중학교
B10,서울특별시교육청,7051178,노일중학교
B10,서울특별시교육청,7051179,녹천중학교
B10,서울특별시교육청,7011302,누리학교
B10,서울특별시교육청,7010589,누원고등학교
B10,서울특별시교육청,7010459,다니엘학교
B10,서울특별시교육청,7011489,단국대학교부속소프트웨어고등학교
B10,서울특별시교육청,7010137,단국대학교사범대학부속고등학교
B10,서울특별시교육청,7091449,단국대학교사범대학부속중학교
B10,서울특별시교육청,7010073,당곡고등학교
B10,서울특별시교육청,7132133,당곡중학교
B10,서울특별시교육청,7041172,당산서중학교
B10,서울특별시교육청,7041173,당산중학교
B10,서울특별시교육청,7011507,대경생활과학고등학교
B10,서울특별시교육청,7061096,대경중학교
B10,서울특별시교육청,7010138,대광고등학교
B10,서울특별시교육청,7021124,대광중학교
B10,서울특별시교육청,7121336,대광초등학교
B10,서울특별시교육청,7010833,대동세무고등학교
B10,서울특별시교육청,7041174,대림중학교
B10,서울특별시교육청,7091424,대명중학교
B10,서울특별시교육청,7132134,대방중학교
B10,서울특별시교육청,7010139,대성고등학교
B10,서울특별시교육청,7031182,대성중학교
B10,서울특별시교육청,7010140,대신고등학교
B10,서울특별시교육청,7061097,대신중학교
B10,서울특별시교육청,7010074,대영고등학교
B10,서울특별시교육청,7041175,대영중학교
B10,서울특별시교육청,7091425,대왕중학교
B10,서울특별시교육청,7010141,대원고등학교
B10,서울특별시교육청,7134130,대원국제중학교
B10,서울특별시교육청,7010142,대원여자고등학교
B10,서울특별시교육청,7010143,대원외국어고등학교
B10,서울특별시교육청,7010144,대일고등학교
B10,서울특별시교육청,7011186,대일관광고등학교
B10,서울특별시교육청,7010145,대일외국어고등학교
B10,서울특별시교육청,7010146,대진고등학교
B10,서울특별시교육청,7010740,대진디자인고등학교
B10,서울특별시교육청,7010147,대진여자고등학교
B10,서울특별시교육청,7091426,대청중학교
B10,서울특별시교육청,7091427,대치중학교
B10,서울특별시교육청,7031183,덕산중학교
B10,서울특별시교육청,7010148,덕성여자고등학교
B10,서울특별시교육청,7061098,덕성여자중학교
B10,서울특별시교육청,7010808,덕수고등학교
B10,서울특별시교육청,7011499,덕수고등학교(일반고)
B10,서울특별시교육청,7061099,덕수중학교
B10,서울특별시교육청,7010149,덕원여자고등학교
B10,서울특별시교육청,7010150,덕원예술고등학교
B10,서울특별시교육청,7081516,덕원중학교
B10,서울특별시교육청,7010317,덕일전자공업고등학교
B10,서울특별시교육청,7011469,덜위치칼리지서울영국학교
